Donor_id,Months since Last Donation,Number of Donations,Total Volume Donated (c.c.),Months since First Donation,Made Donation in March 2007
6647,14,7,1750,73,0
6648,11,4,1000,58,1
6649,11,4,1000,59,0
6650,4,2,500,59,1
6651,11,4,1000,61,0
6652,16,4,1000,40,1
6653,16,10,2500,89,0
6654,21,2,500,21,1
6655,21,3,750,26,0
6656,16,8,2000,76,0
6657,21,3,750,26,1
6658,18,2,500,23,0
6659,23,5,1250,33,0
6660,16,3,750,34,1
6661,14,5,1250,64,1
6662,14,3,750,41,1
6663,16,1,250,16,0
6664,16,1,250,16,0
6665,16,1,250,16,1
6666,16,1,250,16,1
6667,16,1,250,16,0
6668,16,1,250,16,1
6669,16,4,1000,45,0
6670,16,1,250,16,1
6671,16,1,250,16,0
6672,16,1,250,16,0
6673,21,2,500,23,1
6674,21,2,500,23,0
6675,14,4,1000,57,1
6676,16,5,1250,60,0
6677,23,2,500,23,0
6678,14,5,1250,74,1
6679,23,3,750,28,0
6680,16,3,750,40,1
6681,9,2,500,52,0
6682,9,2,500,52,1
6683,16,7,1750,87,1
6684,14,2,500,35,0
6685,16,7,1750,93,1
6686,21,2,500,25,0
6687,14,3,750,52,1
6688,18,8,2000,95,0
6689,16,3,750,46,1
6690,11,3,750,76,0
6691,23,12,3000,86,0
6692,21,3,750,35,1
6693,23,2,500,26,0
6694,23,2,500,26,1
6695,23,3,750,33,1
6696,23,2,500,28,0
6697,21,1,250,21,1
6698,21,1,250,21,0
6699,21,1,250,21,1
6700,21,1,250,21,0
6701,21,1,250,21,0
6702,21,1,250,21,1
6703,21,1,250,21,0
6704,21,1,250,21,1
6705,21,1,250,21,1
6706,21,1,250,21,0
6707,21,1,250,21,1
6708,21,5,1250,60,0
6709,23,4,1000,45,1
6710,21,4,1000,52,0
6711,22,1,250,22,1
6712,11,2,500,70,0
6713,23,5,1250,58,1
6714,23,3,750,40,1
6715,23,3,750,41,0
6716,14,3,750,83,1
6717,21,2,500,35,0
6718,26,5,1250,49,1
6719,23,6,1500,70,0
6720,23,1,250,23,1
6721,23,1,250,23,0
6722,23,1,250,23,1
6723,23,1,250,23,0
6724,23,1,250,23,1
6725,23,1,250,23,0
6726,23,1,250,23,1
6727,23,4,1000,53,1
6728,21,6,1500,86,0
6729,21,3,750,64,1
6730,16,2,500,70,1
6731,21,3,750,70,1
6732,23,4,1000,87,1
6733,23,3,750,89,1
6734,35,3,750,64,1
6735,74,1,250,74,1
6736,2,43,10750,86,1
6737,6,22,5500,28,1
6738,2,44,11000,98,0
6739,2,11,2750,23,0
6740,2,21,5250,52,1
6741,4,4,1000,4,1
6742,2,11,2750,26,0
6743,2,11,2750,28,0
6744,3,14,3500,35,1
6745,4,6,1500,14,0
6746,3,5,1250,12,1
6747,4,33,8250,98,1
6748,3,10,2500,33,1
6749,4,10,2500,28,1
6750,2,11,2750,40,1
6751,2,11,2750,41,1
6752,4,13,3250,39,1
6753,1,10,2500,43,1
6754,4,9,2250,28,0
6755,2,5,1250,16,1
6756,2,6,1500,22,1
6757,4,5,1250,16,1
6758,2,4,1000,14,1
6759,2,4,1000,14,0
6760,2,6,1500,26,0
6761,4,5,1250,16,1
6762,2,7,1750,32,1
6763,2,6,1500,26,1
6764,2,8,2000,38,1
6765,2,2,500,4,1
6766,2,6,1500,28,1
6767,4,2,500,4,1
6768,1,14,3500,95,0
6769,2,3,750,11,0
6770,2,12,3000,70,1
6771,4,7,1750,32,1
6772,4,4,1000,16,0
6773,2,6,1500,35,1
6774,2,3,750,14,0
6775,2,4,1000,23,0
6776,4,4,1000,18,1
6777,5,6,1500,28,0
6778,4,6,1500,30,1
6779,14,5,1250,14,1
6780,3,8,2000,50,0
6781,4,9,2250,52,1
6782,4,16,4000,98,1
6783,2,9,2250,75,0
6784,4,6,1500,35,1
6785,4,9,2250,55,0
6786,4,6,1500,35,1
6787,2,6,1500,45,0
6788,2,6,1500,47,0
6789,4,2,500,9,0
6790,2,2,500,11,1
6791,4,6,1500,38,1
6792,9,9,2250,38,0
6793,11,5,1250,18,0
6794,2,3,750,21,1
6795,2,1,250,2,0
6796,2,1,250,2,1
6797,2,1,250,2,0
6798,2,1,250,2,1
6799,2,1,250,2,0
6800,2,1,250,2,1
6801,2,1,250,2,1
6802,2,1,250,2,1
6803,2,1,250,2,0
6804,2,3,750,22,0
6805,9,11,2750,49,1
6806,3,5,1250,38,0
6807,3,1,250,3,1
6808,4,6,1500,43,0
6809,2,3,750,24,0
6810,12,11,2750,39,1
6811,2,2,500,14,1
6812,9,3,750,14,0
6813,14,8,2000,26,0
6814,4,2,500,13,1
6815,4,11,2750,95,0
6816,4,1,250,4,1
6817,4,1,250,4,1
6818,4,1,250,4,0
6819,4,1,250,4,1
6820,4,1,250,4,0
6821,4,1,250,4,1
6822,4,1,250,4,1
6823,4,1,250,4,0
6824,4,7,1750,62,0
6825,4,4,1000,34,1
6826,11,6,1500,28,0
6827,13,3,750,14,1
6828,9,9,2250,54,0
6829,11,2,500,11,0
6830,2,5,1250,63,1
6831,7,11,2750,89,0
6832,8,9,2250,64,1
6833,2,2,500,22,1
6834,11,16,4000,89,0
6835,4,5,1250,58,0
6836,14,7,1750,35,1
6837,11,4,1000,27,0
6838,7,9,2250,89,1
6839,7,5,1250,52,0
6840,11,6,1500,41,1
6841,10,5,1250,38,0
6842,14,2,500,14,1
6843,14,2,500,14,0
6844,14,2,500,14,1
6845,2,2,500,33,1
6846,11,3,750,23,0
6847,14,8,2000,46,1
6848,9,1,250,9,0
6849,16,5,1250,27,1
6850,14,4,1000,26,0
6851,4,2,500,30,0
6852,14,3,750,21,1
6853,16,16,4000,77,0
6854,4,2,500,31,0
6855,14,8,2000,50,1
6856,11,3,750,26,1
6857,14,7,1750,45,1
6858,15,5,1250,33,0
6859,16,2,500,16,1
6860,16,3,750,21,0
6861,11,8,2000,72,1
6862,11,1,250,11,1
6863,11,1,250,11,1
6864,11,1,250,11,1
6865,2,3,750,75,1
6866,2,3,750,77,0
6867,16,4,1000,28,1
6868,16,15,3750,87,0
6869,16,14,3500,83,1
6870,16,10,2500,62,0
6871,16,3,750,23,1
6872,14,3,750,26,0
6873,23,19,4750,62,1
6874,11,7,1750,75,1
6875,20,14,3500,69,1
6876,4,2,500,46,0
6877,11,2,500,25,1
6878,11,3,750,37,1
6879,13,7,1750,76,0
6880,16,6,1500,50,0
6881,14,3,750,33,1
6882,14,1,250,14,1
6883,14,1,250,14,0
6884,14,1,250,14,1
6885,14,1,250,14,1
6886,17,7,1750,58,1
6887,14,3,750,35,0
6888,16,7,1750,64,1
6889,21,2,500,21,1
6890,16,3,750,35,0
6891,16,1,250,16,1
6892,16,1,250,16,0
6893,16,1,250,16,1
6894,16,1,250,16,0
6895,16,1,250,16,1
6896,11,4,1000,74,0
6897,21,6,1500,48,1
6898,23,2,500,23,1
6899,23,6,1500,45,1
6900,14,2,500,35,1
6901,16,4,1000,58,0
6902,16,5,1250,71,0
6903,21,2,500,26,1
6904,21,3,750,35,0
6905,23,8,2000,69,1
6906,21,3,750,38,0
6907,21,3,750,40,1
6908,21,1,250,21,0
6909,21,1,250,21,1
6910,25,6,1500,50,0
6911,21,1,250,21,1
6912,21,1,250,21,0
6913,23,3,750,39,1
6914,21,2,500,33,1
6915,14,3,750,79,0
6916,23,1,250,23,1
6917,23,1,250,23,1
6918,23,1,250,23,0
6919,23,1,250,23,1
6920,23,1,250,23,0
6921,23,1,250,23,1
6922,16,3,750,86,0
6923,21,2,500,52,1
6924,39,1,250,39,0
6925,72,1,250,72,1
6926,2,50,12500,98,1
6927,0,13,3250,28,1
6928,1,16,4000,35,1
6929,2,20,5000,45,1
6930,1,24,6000,77,0
6931,4,4,1000,4,1
6932,2,7,1750,14,1
6933,1,12,3000,35,0
6934,5,46,11500,98,1
6935,0,3,750,4,0
6936,2,10,2500,28,1
6937,1,13,3250,47,0
6938,2,6,1500,15,1
6939,2,5,1250,11,1
6940,2,14,3500,48,1
6941,2,15,3750,49,1
6942,2,6,1500,15,1
6943,2,3,750,4,1
6944,2,3,750,4,1
6945,4,11,2750,28,0
6946,2,6,1500,16,1
6947,2,6,1500,16,1
6948,4,14,3500,40,0
6949,4,6,1500,14,1
6950,4,8,2000,21,1
6951,1,14,3500,58,0
6952,4,10,2500,28,1
6953,4,10,2500,28,1
6954,2,16,4000,64,0
6955,2,8,2000,28,1
6956,2,12,3000,47,1
6957,4,6,1500,16,1
6958,4,7,1750,22,1
6959,2,13,3250,53,1
6960,2,5,1250,16,0
6961,2,5,1250,16,1
6962,2,5,1250,16,0
6963,4,20,5000,69,1
6964,4,9,2250,28,1
6965,2,9,2250,36,0
6966,2,2,500,2,1
6967,2,2,500,2,1
6968,2,2,500,2,0
6969,2,11,2750,46,1
6970,2,11,2750,46,1
6971,2,6,1500,22,0
6972,4,5,1250,14,1
6973,4,19,4750,69,1
6974,4,8,2000,26,1
6975,2,7,1750,28,1
6976,3,6,1500,21,0
6977,2,8,2000,35,1
6978,4,5,1250,16,1
6979,3,16,4000,74,0
6980,2,4,1000,14,1
6981,0,2,500,4,0
6982,4,7,1750,25,1
6983,1,9,2250,51,0
6984,2,4,1000,16,1
6985,2,4,1000,16,1
6986,4,17,4250,71,1
6987,2,2,500,4,0
6988,2,2,500,4,1
6989,2,2,500,4,1
6990,2,4,1000,16,1
6991,2,2,500,4,0
6992,2,2,500,4,1
6993,2,4,1000,16,1
6994,2,4,1000,16,0
6995,2,4,1000,16,1
6996,2,6,1500,28,1
6997,2,6,1500,28,0
6998,4,2,500,4,1
6999,4,2,500,4,0
7000,2,7,1750,35,1
7001,4,2,500,4,1
7002,4,2,500,4,0
7003,4,2,500,4,0
7004,12,11,2750,23,1
7005,3,17,4250,86,0
7006,4,9,2250,38,1
7007,4,8,2000,34,1
7008,4,9,2250,40,1
7009,2,5,1250,26,0
7010,6,17,4250,70,0
7011,0,8,2000,59,1
7012,2,3,750,14,1
7013,2,10,2500,64,0
7014,4,9,2250,46,1
7015,4,5,1250,23,0
7016,4,8,2000,40,1
7017,2,12,3000,82,1
7018,11,24,6000,64,0
7019,2,7,1750,46,1
7020,4,11,2750,61,0
7021,1,7,1750,57,1
7022,2,11,2750,79,1
7023,2,3,750,16,1
7024,4,5,1250,26,1
7025,2,6,1500,41,1
7026,2,5,1250,33,1
7027,2,4,1000,26,0
7028,2,5,1250,34,0
7029,4,8,2000,46,1
7030,4,8,2000,48,1
7031,2,2,500,10,1
7032,4,5,1250,28,0
7033,2,2,500,10,1
7034,2,11,2750,88,1
7035,2,3,750,19,1
7036,2,5,1250,37,1
7037,9,5,1250,19,0
7038,2,2,500,11,1
7039,2,9,2250,74,0
7040,4,3,750,16,1
7041,4,3,750,16,1
7042,4,2,500,9,1
7043,6,3,750,14,0
7044,2,2,500,11,1
7045,2,2,500,11,1
7046,2,2,500,11,0
7047,2,7,1750,58,1
7048,2,1,250,2,1
7049,2,1,250,2,0
7050,2,1,250,2,1
7051,2,1,250,2,0
7052,2,1,250,2,1
7053,2,1,250,2,0
7054,2,1,250,2,1
7055,2,1,250,2,0
7056,2,1,250,2,1
7057,2,1,250,2,1
7058,2,1,250,2,1
7059,2,1,250,2,0
7060,2,1,250,2,1
7061,2,1,250,2,1
7062,2,1,250,2,1
7063,2,1,250,2,0
7064,2,1,250,2,0
7065,2,1,250,2,1
7066,2,1,250,2,1
7067,11,10,2500,35,0
7068,11,4,1000,16,1
7069,4,6,1500,41,1
7070,2,3,750,22,0
7071,4,4,1000,26,1
7072,10,4,1000,16,0
7073,2,4,1000,35,0
7074,4,12,3000,88,1
7075,13,8,2000,26,1
7076,4,5,1250,34,0
7077,4,5,1250,35,1
7078,4,7,1750,52,0
7079,4,7,1750,52,0
7080,2,2,500,14,0
7081,2,5,1250,47,1
7082,9,8,2000,38,1
7083,4,6,1500,47,0
7084,9,9,2250,45,1
7085,4,6,1500,52,1
7086,4,7,1750,58,0
7087,6,2,500,11,1
7088,11,9,2250,38,0
7089,2,2,500,16,0
7090,2,7,1750,76,1
7091,11,6,1500,27,1
7092,11,3,750,14,1
7093,4,1,250,4,0
7094,4,1,250,4,0
7095,4,1,250,4,1
7096,4,1,250,4,1
7097,4,1,250,4,0
7098,4,1,250,4,1
7099,4,1,250,4,1
7100,4,1,250,4,0
7101,4,1,250,4,1
7102,4,1,250,4,0
7103,4,3,750,24,1
7104,4,1,250,4,1
7105,4,1,250,4,0
7106,4,1,250,4,1
7107,10,8,2000,39,1
7108,14,7,1750,26,0
7109,8,10,2500,63,0
7110,4,2,500,14,1
7111,2,4,1000,43,1
7112,8,9,2250,58,0
7113,8,8,2000,52,1
7114,11,22,5500,98,0
7115,4,3,750,25,1
7116,11,17,4250,79,1
7117,9,2,500,11,1
7118,4,5,1250,46,0
7119,7,12,3000,86,1
7120,11,2,500,11,0
7121,11,2,500,11,1
7122,2,6,1500,75,1
7123,11,8,2000,41,1
7124,11,3,750,16,1
7125,12,13,3250,59,0
7126,2,3,750,35,1
7127,16,8,2000,28,0
7128,11,7,1750,37,1
7129,4,3,750,28,0
7130,12,12,3000,58,1
7131,4,4,1000,41,0
7132,11,14,3500,73,1
7133,4,5,1250,58,0
7134,4,4,1000,43,1
7135,3,2,500,23,0
7136,11,8,2000,46,1
7137,4,7,1750,82,1
7138,13,4,1000,21,0
7139,16,7,1750,28,1
7140,7,2,500,16,1
7141,4,5,1250,58,1
7142,4,5,1250,58,0
7143,4,4,1000,46,1
7144,14,13,3250,57,1
7145,4,3,750,34,1
7146,14,18,4500,78,0
7147,11,8,2000,48,1
7148,14,16,4000,70,0
7149,14,4,1000,22,1
7150,14,5,1250,26,1
7151,8,2,500,16,0
7152,11,2,500,14,1
7153,4,2,500,23,0
7154,14,3,750,19,1
7155,16,12,3000,50,1
7156,11,4,1000,28,1
7157,11,5,1250,35,0
7158,2,4,1000,70,1
7159,14,5,1250,28,1
7160,14,2,500,14,1
7161,14,2,500,14,1
7162,14,2,500,14,0
7163,14,6,1500,34,1
7164,11,5,1250,37,1
7165,4,5,1250,74,0
7166,11,3,750,23,0
7167,11,5,1250,38,1
7168,12,9,2250,60,0
7169,9,1,250,9,1
7170,9,1,250,9,0
7171,4,2,500,29,1
7172,11,2,500,17,0
7173,14,4,1000,26,1
7174,11,9,2250,72,1
7175,11,5,1250,41,0
7176,9,5,1250,51,1
7177,14,8,2000,50,1
7178,16,7,1750,38,0
7179,14,2,500,16,0
7180,14,16,4000,98,1
7181,14,4,1000,28,1
7182,16,7,1750,39,0
7183,14,7,1750,47,1
7184,16,6,1500,35,1
7185,11,3,750,28,0
7186,11,1,250,11,1
7187,9,3,750,34,0
7188,14,4,1000,30,0
7189,23,38,9500,98,1
7190,11,1,250,11,1
7191,11,1,250,11,0
7192,11,1,250,11,1
7193,11,1,250,11,1
7194,11,1,250,11,1
7195,11,2,500,21,0
7196,11,5,1250,50,1
7197,11,2,500,21,0
7198,16,4,1000,28,1
7199,14,3,750,26,0
7200,9,2,500,26,1
7201,14,6,1500,51,1
7202,11,2,500,24,0
7203,4,3,750,71,1
7204,21,13,3250,57,1
7205,11,6,1500,71,0
7206,14,2,500,21,1
7207,23,15,3750,57,0
7208,14,4,1000,38,0
7209,11,2,500,26,1
7210,16,5,1250,40,1
7211,4,2,500,51,1
7212,14,4,1000,40,0
7213,11,3,750,40,1
7214,14,5,1250,50,0
7215,14,1,250,14,1
7216,14,1,250,14,0
7217,14,1,250,14,1
7218,14,1,250,14,0
7219,14,1,250,14,1
7220,14,7,1750,72,0
7221,14,1,250,14,1
7222,9,3,750,52,1
7223,14,7,1750,73,0
7224,11,4,1000,58,1
7225,11,4,1000,59,0
7226,4,2,500,59,1
7227,11,4,1000,61,0
7228,16,4,1000,40,1
7229,16,10,2500,89,0
7230,21,2,500,21,1
7231,21,3,750,26,0
7232,16,8,2000,76,0
7233,21,3,750,26,1
7234,18,2,500,23,0
7235,23,5,1250,33,0
7236,16,3,750,34,1
7237,14,5,1250,64,1
7238,14,3,750,41,1
7239,16,1,250,16,0
7240,16,1,250,16,0
7241,16,1,250,16,1
7242,16,1,250,16,1
7243,16,1,250,16,0
7244,16,1,250,16,1
7245,16,4,1000,45,0
7246,16,1,250,16,1
7247,16,1,250,16,0
7248,16,1,250,16,0
7249,21,2,500,23,1
7250,21,2,500,23,0
7251,14,4,1000,57,1
7252,16,5,1250,60,0
7253,23,2,500,23,0
7254,14,5,1250,74,1
7255,23,3,750,28,0
7256,16,3,750,40,1
7257,9,2,500,52,0
7258,9,2,500,52,1
7259,16,7,1750,87,1
7260,14,2,500,35,0
7261,16,7,1750,93,1
7262,21,2,500,25,0
7263,14,3,750,52,1
7264,18,8,2000,95,0
7265,16,3,750,46,1
7266,11,3,750,76,0
7267,23,12,3000,86,0
7268,21,3,750,35,1
7269,23,2,500,26,0
7270,23,2,500,26,1
7271,23,3,750,33,1
7272,23,2,500,28,0
7273,21,1,250,21,1
7274,21,1,250,21,0
7275,21,1,250,21,1
7276,21,1,250,21,0
7277,21,1,250,21,0
7278,21,1,250,21,1
7279,21,1,250,21,0
7280,21,1,250,21,1
7281,21,1,250,21,1
7282,21,1,250,21,0
7283,21,1,250,21,1
7284,21,5,1250,60,0
7285,23,4,1000,45,1
7286,21,4,1000,52,0
7287,22,1,250,22,1
7288,11,2,500,70,0
7289,23,5,1250,58,1
7290,23,3,750,40,1
7291,23,3,750,41,0
7292,14,3,750,83,1
7293,21,2,500,35,0
7294,26,5,1250,49,1
7295,23,6,1500,70,0
7296,23,1,250,23,1
7297,23,1,250,23,0
7298,23,1,250,23,1
7299,23,1,250,23,0
7300,23,1,250,23,1
7301,23,1,250,23,0
7302,23,1,250,23,1
7303,23,4,1000,53,1
7304,21,6,1500,86,0
7305,21,3,750,64,1
7306,16,2,500,70,1
7307,21,3,750,70,1
7308,23,4,1000,87,1
7309,23,3,750,89,1
7310,35,3,750,64,1
7311,74,1,250,74,1
7312,2,43,10750,86,1
7313,6,22,5500,28,1
7314,2,44,11000,98,0
7315,2,11,2750,23,0
7316,2,21,5250,52,1
7317,4,4,1000,4,1
7318,2,11,2750,26,0
7319,2,11,2750,28,0
7320,3,14,3500,35,1
7321,4,6,1500,14,0
7322,3,5,1250,12,1
7323,4,33,8250,98,1
7324,3,10,2500,33,1
7325,4,10,2500,28,1
7326,2,11,2750,40,1
7327,2,11,2750,41,1
7328,4,13,3250,39,1
7329,1,10,2500,43,1
7330,4,9,2250,28,0
7331,2,5,1250,16,1
7332,2,6,1500,22,1
7333,4,5,1250,16,1
7334,2,4,1000,14,1
7335,2,4,1000,14,0
7336,2,6,1500,26,0
7337,4,5,1250,16,1
7338,2,7,1750,32,1
7339,2,6,1500,26,1
7340,2,8,2000,38,1
7341,2,2,500,4,1
7342,2,6,1500,28,1
7343,4,2,500,4,1
7344,1,14,3500,95,0
7345,2,3,750,11,0
7346,2,12,3000,70,1
7347,4,7,1750,32,1
7348,4,4,1000,16,0
7349,2,6,1500,35,1
7350,2,3,750,14,0
7351,2,4,1000,23,0
7352,4,4,1000,18,1
7353,5,6,1500,28,0
7354,4,6,1500,30,1
7355,14,5,1250,14,1
7356,3,8,2000,50,0
7357,4,9,2250,52,1
7358,4,16,4000,98,1
7359,2,9,2250,75,0
7360,4,6,1500,35,1
7361,4,9,2250,55,0
7362,4,6,1500,35,1
7363,2,6,1500,45,0
7364,2,6,1500,47,0
7365,4,2,500,9,0
7366,2,2,500,11,1
7367,4,6,1500,38,1
7368,9,9,2250,38,0
7369,11,5,1250,18,0
7370,2,3,750,21,1
7371,2,1,250,2,0
7372,2,1,250,2,1
7373,2,1,250,2,0
7374,2,1,250,2,1
7375,2,1,250,2,0
7376,2,1,250,2,1
7377,2,1,250,2,1
7378,2,1,250,2,1
7379,2,1,250,2,0
7380,2,3,750,22,0
7381,9,11,2750,49,1
7382,3,5,1250,38,0
7383,3,1,250,3,1
7384,4,6,1500,43,0
7385,2,3,750,24,0
7386,12,11,2750,39,1
7387,2,2,500,14,1
7388,9,3,750,14,0
7389,14,8,2000,26,0
7390,4,2,500,13,1
7391,4,11,2750,95,0
7392,4,1,250,4,1
7393,4,1,250,4,1
7394,4,1,250,4,0
7395,4,1,250,4,1
7396,4,1,250,4,0
7397,4,1,250,4,1
7398,4,1,250,4,1
7399,4,1,250,4,0
7400,4,7,1750,62,0
7401,4,4,1000,34,1
7402,11,6,1500,28,0
7403,13,3,750,14,1
7404,9,9,2250,54,0
7405,11,2,500,11,0
7406,2,5,1250,63,1
7407,7,11,2750,89,0
7408,8,9,2250,64,1
7409,2,2,500,22,1
7410,11,16,4000,89,0
7411,4,5,1250,58,0
7412,14,7,1750,35,1
7413,11,4,1000,27,0
7414,7,9,2250,89,1
7415,7,5,1250,52,0
7416,11,6,1500,41,1
7417,10,5,1250,38,0
7418,14,2,500,14,1
7419,14,2,500,14,0
7420,14,2,500,14,1
7421,2,2,500,33,1
7422,11,3,750,23,0
7423,14,8,2000,46,1
7424,9,1,250,9,0
7425,16,5,1250,27,1
7426,14,4,1000,26,0
7427,4,2,500,30,0
7428,14,3,750,21,1
7429,16,16,4000,77,0
7430,4,2,500,31,0
7431,14,8,2000,50,1
7432,11,3,750,26,1
7433,14,7,1750,45,1
7434,15,5,1250,33,0
7435,16,2,500,16,1
7436,16,3,750,21,0
7437,11,8,2000,72,1
7438,11,1,250,11,1
7439,11,1,250,11,1
7440,11,1,250,11,1
7441,2,3,750,75,1
7442,2,3,750,77,0
7443,16,4,1000,28,1
7444,16,15,3750,87,0
7445,16,14,3500,83,1
7446,16,10,2500,62,0
7447,16,3,750,23,1
7448,14,3,750,26,0
7449,23,19,4750,62,1
7450,11,7,1750,75,1
7451,20,14,3500,69,1
7452,4,2,500,46,0
7453,11,2,500,25,1
7454,11,3,750,37,1
7455,13,7,1750,76,0
7456,16,6,1500,50,0
7457,14,3,750,33,1
7458,14,1,250,14,1
7459,14,1,250,14,0
7460,14,1,250,14,1
7461,14,1,250,14,1
7462,17,7,1750,58,1
7463,14,3,750,35,0
7464,16,7,1750,64,1
7465,21,2,500,21,1
7466,16,3,750,35,0
7467,16,1,250,16,1
7468,16,1,250,16,0
7469,16,1,250,16,1
7470,16,1,250,16,0
7471,16,1,250,16,1
7472,11,4,1000,74,0
7473,21,6,1500,48,1
7474,23,2,500,23,1
7475,23,6,1500,45,1
7476,14,2,500,35,1
7477,16,4,1000,58,0
7478,16,5,1250,71,0
7479,21,2,500,26,1
7480,21,3,750,35,0
7481,23,8,2000,69,1
7482,21,3,750,38,0
7483,21,3,750,40,1
7484,21,1,250,21,0
7485,21,1,250,21,1
7486,25,6,1500,50,0
7487,21,1,250,21,1
7488,21,1,250,21,0
7489,23,3,750,39,1
7490,21,2,500,33,1
7491,14,3,750,79,0
7492,23,1,250,23,1
7493,23,1,250,23,1
7494,23,1,250,23,0
7495,23,1,250,23,1
7496,23,1,250,23,0
7497,23,1,250,23,1
7498,16,3,750,86,0
7499,21,2,500,52,1
7500,39,1,250,39,0
7501,72,1,250,72,1
7502,2,50,12500,98,1
7503,0,13,3250,28,1
7504,1,16,4000,35,1
7505,2,20,5000,45,1
7506,1,24,6000,77,0
7507,4,4,1000,4,1
7508,2,7,1750,14,1
7509,1,12,3000,35,0
7510,5,46,11500,98,1
7511,0,3,750,4,0
7512,2,10,2500,28,1
7513,1,13,3250,47,0
7514,2,6,1500,15,1
7515,2,5,1250,11,1
7516,2,14,3500,48,1
7517,2,15,3750,49,1
7518,2,6,1500,15,1
7519,2,3,750,4,1
7520,2,3,750,4,1
7521,4,11,2750,28,0
7522,2,6,1500,16,1
7523,2,6,1500,16,1
7524,4,14,3500,40,0
7525,4,6,1500,14,1
7526,4,8,2000,21,1
7527,1,14,3500,58,0
7528,4,10,2500,28,1
7529,4,10,2500,28,1
7530,2,16,4000,64,0
7531,2,8,2000,28,1
7532,2,12,3000,47,1
7533,4,6,1500,16,1
7534,4,7,1750,22,1
7535,2,13,3250,53,1
7536,2,5,1250,16,0
7537,2,5,1250,16,1
7538,2,5,1250,16,0
7539,4,20,5000,69,1
7540,4,9,2250,28,1
7541,2,9,2250,36,0
7542,2,2,500,2,1
7543,2,2,500,2,1
7544,2,2,500,2,0
7545,2,11,2750,46,1
7546,2,11,2750,46,1
7547,2,6,1500,22,0
7548,4,5,1250,14,1
7549,4,19,4750,69,1
7550,4,8,2000,26,1
7551,2,7,1750,28,1
7552,3,6,1500,21,0
7553,2,8,2000,35,1
7554,4,5,1250,16,1
7555,3,16,4000,74,0
7556,2,4,1000,14,1
7557,0,2,500,4,0
7558,4,7,1750,25,1
7559,1,9,2250,51,0
7560,2,4,1000,16,1
7561,2,4,1000,16,1
7562,4,17,4250,71,1
7563,2,2,500,4,0
7564,2,2,500,4,1
7565,2,2,500,4,1
7566,2,4,1000,16,1
7567,2,2,500,4,0
7568,2,2,500,4,1
7569,2,4,1000,16,1
7570,2,4,1000,16,0
7571,2,4,1000,16,1
7572,2,6,1500,28,1
7573,2,6,1500,28,0
7574,4,2,500,4,1
7575,4,2,500,4,0
7576,2,7,1750,35,1
7577,4,2,500,4,1
7578,4,2,500,4,0
7579,4,2,500,4,0
7580,12,11,2750,23,1
7581,3,17,4250,86,0
7582,4,9,2250,38,1
7583,4,8,2000,34,1
7584,4,9,2250,40,1
7585,2,5,1250,26,0
7586,6,17,4250,70,0
7587,0,8,2000,59,1
7588,2,3,750,14,1
7589,2,10,2500,64,0
7590,4,9,2250,46,1
7591,4,5,1250,23,0
7592,4,8,2000,40,1
7593,2,12,3000,82,1
7594,11,24,6000,64,0
7595,2,7,1750,46,1
7596,4,11,2750,61,0
7597,1,7,1750,57,1
7598,2,11,2750,79,1
7599,2,3,750,16,1
7600,4,5,1250,26,1
7601,2,6,1500,41,1
7602,2,5,1250,33,1
7603,2,4,1000,26,0
7604,2,5,1250,34,0
7605,4,8,2000,46,1
7606,4,8,2000,48,1
7607,2,2,500,10,1
7608,4,5,1250,28,0
7609,2,2,500,10,1
7610,2,11,2750,88,1
7611,2,3,750,19,1
7612,2,5,1250,37,1
7613,9,5,1250,19,0
7614,2,2,500,11,1
7615,2,9,2250,74,0
7616,4,3,750,16,1
7617,4,3,750,16,1
7618,4,2,500,9,1
7619,6,3,750,14,0
7620,2,2,500,11,1
7621,2,2,500,11,1
7622,2,2,500,11,0
7623,2,7,1750,58,1
7624,2,1,250,2,1
7625,2,1,250,2,0
7626,2,1,250,2,1
7627,2,1,250,2,0
7628,2,1,250,2,1
7629,2,1,250,2,0
7630,2,1,250,2,1
7631,2,1,250,2,0
7632,2,1,250,2,1
7633,2,1,250,2,1
7634,2,1,250,2,1
7635,2,1,250,2,0
7636,2,1,250,2,1
7637,2,1,250,2,1
7638,2,1,250,2,1
7639,2,1,250,2,0
7640,2,1,250,2,0
7641,2,1,250,2,1
7642,2,1,250,2,1
7643,11,10,2500,35,0
7644,11,4,1000,16,1
7645,4,6,1500,41,1
7646,2,3,750,22,0
7647,4,4,1000,26,1
7648,10,4,1000,16,0
7649,2,4,1000,35,0
7650,4,12,3000,88,1
7651,13,8,2000,26,1
7652,4,5,1250,34,0
7653,4,5,1250,35,1
7654,4,7,1750,52,0
7655,4,7,1750,52,0
7656,2,2,500,14,0
7657,2,5,1250,47,1
7658,9,8,2000,38,1
7659,4,6,1500,47,0
7660,9,9,2250,45,1
7661,4,6,1500,52,1
7662,4,7,1750,58,0
7663,6,2,500,11,1
7664,11,9,2250,38,0
7665,2,2,500,16,0
7666,2,7,1750,76,1
7667,11,6,1500,27,1
7668,11,3,750,14,1
7669,4,1,250,4,0
7670,4,1,250,4,0
7671,4,1,250,4,1
7672,4,1,250,4,1
7673,4,1,250,4,0
7674,4,1,250,4,1
7675,4,1,250,4,1
7676,4,1,250,4,0
